Season (Which subfolder to put file in, . for show's root folder, .. for downloads folder root)	Filename (Revision3 messed up some filenames, this column is used to fix that)	Download Name (Filename that the downloader spit out, useful when downloading from youtube)	Download Link	MD5	SHA256
Season_05	hak5--0520--truecrypt--hd.h264.mp4	hak5--0520--truecrypt--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0520/hak5--0520--truecrypt--hd.h264.mp4	a877aff0023c8289c57c105cfc327ad9	4f6c65e3d9647104abb2a8df5544a88ac6e3723cdd6929d456a56e15085d7dc4
Season_05	hak5--0521--coldbootattack--hd.h264.mp4	hak5--0521--coldbootattack--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0521/hak5--0521--coldbootattack--hd.h264.mp4	bfd807144dbb3e1dfc35a399655d6bc8	d1a9fb804b7e0a61d4cd0501d8745e0887fa9e2a1142f07617277c7931bd3d72
Season_05	hak5--0522--inyourram--hd720p30.h264.mp4	hak5--0522--inyourram--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0522/hak5--0522--inyourram--hd720p30.h264.mp4	e2339c7cd0485aef11c4ec24a49eb447	dd7b27f5e918fa13b0ca7497669b675e0e01e74f272cb12e2b59160c49e32f38
Season_05	hak5--0523--mattreturns--hd720p30.h264.mp4	hak5--0523--mattreturns--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0523/hak5--0523--mattreturns--hd720p30.h264.mp4	1e3a9a7683b3036f2f081c2578bd76a0	440ab7e88873312aa11abc8419b389caf23ffe1f65e5b33977cd2cc05711e162
Season_05	hak5--0524--usbmultipass--hd720p30.h264.mp4	hak5--0524--usbmultipass--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0524/hak5--0524--usbmultipass--hd720p30.h264.mp4	c08238a45d2b055570daf49283eea483	c519fb1fc6deb6c6a35daa2d6a857a489291fcbbf20f3900fa62a3d02d3ac42c
Season_05	hak5--0525--saltyhashes--hd720p30.h264.mp4	hak5--0525--saltyhashes--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0525/hak5--0525--saltyhashes--hd720p30.h264.mp4	0e1878a6f98307b02981d2c1ae0ef8d5	3b8fe4342848afaf967585da5824361438aff4e7d35dcc9f841b9edc370c4eef
Season_05	hak5--0526--nerdcorevacation--hd720p30.h264.mp4	hak5--0526--nerdcorevacation--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0526/hak5--0526--nerdcorevacation--hd720p30.h264.mp4	51943e49de76f34172f6cfca890b9f4e	352b351f41ccf5caaf6ec0d06c9fb35ffb556af5c0f3d26861dd7fbbeb40dc3d
Season_06	hak5--0601--New-Digs--hd720p30.h264.mp4	hak5--0601--New-Digs--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0601/hak5--0601--New-Digs--hd720p30.h264.mp4	176b4054fb4119d9ade9d88e8554b1ba	f2975328231c5fe979458e85d0532ac3bd9db5dc997b077f45773f30c9fc3ee9
Season_06	hak5--0602--grub2andvmfu--hd720p30.h264.mp4	hak5--0602--grub2andvmfu--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0602/hak5--0602--grub2andvmfu--hd720p30.h264.mp4	f299a3d0617de8a2757057261ca35d2e	1469fc52f2ad60292782476f78cd52394d0467d0d6f462a37011a3ca19c0c810
Season_06	hak5--0603--Scatter-Brain--hd720p30.h264.mp4	hak5--0603--Scatter-Brain--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0603/hak5--0603--Scatter-Brain--hd720p30.h264.mp4	4ce3ded09dab424054a580b341b1083f	d0b49e4521df9a09a7869ae36b3ee583be4584a752f715c962bb54566c713dfc
Season_06	hak5--0604--mysterious--hd720p30.h264.mp4	hak5--0604--mysterious--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0604/hak5--0604--mysterious--hd720p30.h264.mp4	6f358c99fbfa484f58cd6940f0dbc196	16e6225d995af88dab08e5ffd36928ba3e1ba7df44e1c092aa3bba7c2311a0fd
Season_06	hak5--0605--3VPNs-and-a-Kindle-Console--hd720p30.h264.mp4	hak5--0605--3VPNs-and-a-Kindle-Console--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0605/hak5--0605--3VPNs-and-a-Kindle-Console--hd720p30.h264.mp4	c946ceae46967f16b5e2f75dcb6b5303	c95579889dc341b9521babb286bef2d35885dcd9d8fd97cdd7b1a99df46b86a2
Season_06	hak5--0606--VLANs-GPS-and-Unicorns--hd720p30.h264.mp4	hak5--0606--VLANs-GPS-and-Unicorns--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0606/hak5--0606--VLANs-GPS-and-Unicorns--hd720p30.h264.mp4	5baf9ce333251a3bdd9211a8d365b4d8	8c425ca684a4b32791854373ae8cb72f4024cf7958fd3a9b1d9eadb88d1b10cf
Season_06	hak5--0607--SSL-VPNs-and-D-Solo--hd720p30.h264.mp4	hak5--0607--SSL-VPNs-and-D-Solo--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0607/hak5--0607--SSL-VPNs-and-D-Solo--hd720p30.h264.mp4	a8f85099b0d406ae25c004bc0f18f2b6	5206acf3c385d64d0a81337ab141270d94817a146e091456649cb016c59c575d
Season_06	hak5--0608--Automatic-Packet-Reporting-System-with-N4PAT--hd720p30.h264.mp4	hak5--0608--Automatic-Packet-Reporting-System-with-N4PAT--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0608/hak5--0608--Automatic-Packet-Reporting-System-with-N4PAT--hd720p30.h264.mp4	f24533cc6fa7b44c755232efdc5a3560	b8ac4d182772a3be86a8d3793d80ef5e23329d3e49c658880ffe2782fc16ea29
Season_06	hak5--0609--Touchscreen-Mod-and-VirtualBox-vs-VMware--hd720p30.h264.mp4	hak5--0609--Touchscreen-Mod-and-VirtualBox-vs-VMware--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0609/hak5--0609--Touchscreen-Mod-and-VirtualBox-vs-VMware--hd720p30.h264.mp4	d0db0b1418884ff821690765f7ca3e53	23ae8ddf7dca9316e85a6611609bdfdf3df9bbf07a896e5eb47148b2f238e07b
Season_06	hak5--0610--mitm-fun-with-SSL-Strip--hd720p30.h264.mp4	hak5--0610--mitm-fun-with-SSL-Strip--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0610/hak5--0610--mitm-fun-with-SSL-Strip--hd720p30.h264.mp4	e0e6432a96167a4a76fc77b62cce7b08	46053c4c0d6707b01db92b7427bacfd7c8f22d3ee991689571d88387149bee36
Season_06	hak5--0611--Metasploit-101-with-Mubix--hd720p30.h264.mp4	hak5--0611--Metasploit-101-with-Mubix--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0611/hak5--0611--Metasploit-101-with-Mubix--hd720p30.h264.mp4	274233a49612f28de620260214f295bd	4fa1fe685b3ba3a7a5dc5c5072119d353ec4dec16ca52b7b5bae9c2e802af50a
Season_06	hak5--0612--asleap--hd720p30.h264.mp4	hak5--0612--asleap--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0612/hak5--0612--asleap--hd720p30.h264.mp4	e827310a0d40600648ebd3e6d13a07c8	759cafc57c1d2b057220601bf8ac81127f6923760e1947bc4d2762e95a469d45
Season_06	hak5--0613--vtechlive--hd720p30.h264.mp4	hak5--0613--vtechlive--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0613/hak5--0613--vtechlive--hd720p30.h264.mp4	3afb099b24e5fc0cb058c5766f67c1a0	88e31932fdf2ccf60566579ac0b9bbedd9dc4ca32124dd00a9bc1bccf8ca4eaa
Season_06	hak5--0614--tunnelingproxies--hd720p30.h264.mp4	hak5--0614--tunnelingproxies--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0614/hak5--0614--tunnelingproxies--hd720p30.h264.mp4	9e587f40aba550d31f7155c0a6237d65	b0d42629e610db0a88a1405936ff0946d3d4e10a2e9dba1a1323e9c7c36a79e5
Season_06	hak5--0615--chromeos--hd720p30.h264.mp4	hak5--0615--chromeos--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0615/hak5--0615--chromeos--hd720p30.h264.mp4	1f80bdda12c2a75f3503a2df933c9503	8624b05802ff97b276d2ecb7f8b40259cc7f0c2273055032969ad4bc8d74f571
Season_06	hak5--0616--nds--hd720p30.h264.mp4	hak5--0616--nds--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0616/hak5--0616--nds--hd720p30.h264.mp4	3e3087ea1a652c6f647a1166db9f6156	3bf4630e4d59096b3424a8e4f79f33448e52884ccf4a21194a752019704b92b7
Season_06	hak5--0617--usblinux--hd720p30.h264.mp4	hak5--0617--usblinux--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0617/hak5--0617--usblinux--hd720p30.h264.mp4	3dcd973176e53c70abf3cc131fa381bb	6179ff757c29ae1f4c0063672cfa53013db165e3165c18381dc0c33c7f3f3bde
Season_06	hak5--0618--droidrooting--hd720p30.h264.mp4	hak5--0618--droidrooting--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0618/hak5--0618--droidrooting--hd720p30.h264.mp4	826d3f0d521f6a7206d01273deffc4c6	a2b463e240f226ed48e0d328e6b8d530090b56c49297c83d13e4d636ebfb9d87
Season_06	hak5--0619--hospital--hd720p30.h264.mp4	hak5--0619--hospital--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0619/hak5--0619--hospital--hd720p30.h264.mp4	55358047e8022772236e710c4c8cb1d8	e92dffe94ac2a34ec2d09e2103a9bcf1bb3fcf8df799ebc56d46ab7efb4686e0
Season_06	hak5--0620--toronto_eh--hd720p30.h264.mp4	hak5--0620--toronto_eh--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0620/hak5--0620--toronto_eh--hd720p30.h264.mp4	b2dbaeae05e09db495e4f7dd07ea91c6	5266d885bcfb44201f895d06818ecbe43058ebedcb171d997a692564f10e48ce
Season_06	hak5--0621--setoolkit--hd720p30.h264.mp4	hak5--0621--setoolkit--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0621/hak5--0621--setoolkit--hd720p30.h264.mp4	d2f3631211352c0132ed11f2e0f45290	c36f9ba87ffec6f2b6308589996e485b0786f6771ee22932c4fc9f6cf6433f88
Season_06	hak5--0622--ces2010-part1--hd720p30.h264.mp4	hak5--0622--ces2010-part1--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0622/hak5--0622--ces2010-part1--hd720p30.h264.mp4	828a738b6346088dd839257a3ac80695	632f94baea645737b30be69cd17b21ec21d1a6a90967039014470be72cb310b0
Season_06	hak5--0623--ces2010_part2--hd720p30.h264.mp4	hak5--0623--ces2010_part2--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0623/hak5--0623--ces2010_part2--hd720p30.h264.mp4	5b3545784b425bae0db8afe1208af070	8ac0aabef0f5da010c585a6c44a47633f99e16d2101319cf608bbf5bb81470b6
Season_06	hak5--0624--homebrewmultitouch--hd720p30.h264.mp4	hak5--0624--homebrewmultitouch--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0624/hak5--0624--homebrewmultitouch--hd720p30.h264.mp4	3f7c0587ab6ed9269c112a618767b5f0	3ae2068a13eeec8eaeef5fa90ed9a23bd822077219e1e762afd0da8ddfb27369
Season_06	hak5--0625--bt4--hd720p30.h264.mp4	hak5--0625--bt4--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0625/hak5--0625--bt4--hd720p30.h264.mp4	76c873f55d22e563f9f916fa9f62eeca	e738972965ba37bfe2f5691290c449d6a88b1f2bc7ba93153d067062150d01b3
Season_06	hak5--0626--shmoocon2010--hd720p30.h264.mp4	hak5--0626--shmoocon2010--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0626/hak5--0626--shmoocon2010--hd720p30.h264.mp4	023e661491c2c9ade75884483c93fc75	fd009d370bfdccec507bc0b6d2ccfd542dedd39a2c7ad40ddc4c6a51c10e777d
Season_07	hak5--0701--snubs-sugar--hd.h264.mp4	hak5--0701--snubs-sugar--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0701/hak5--0701--snubs-sugar--hd.h264.mp4	56e21694e22bab26441a657e9dc8ee10	2340b2b8fb57eed14313f4ccfdaef0ab23bc37655866243aa2259d97f4e7af37
Season_07	hak5--0702--dhcpdnsmitm--hd720p30.h264.mp4	hak5--0702--dhcpdnsmitm--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0702/hak5--0702--dhcpdnsmitm--hd720p30.h264.mp4	3450f8182d9c3f10155f8c3cba8ce6cd	1bee62f50ee38934603a2fcc198293801bb514fa4a01ec7fce6a4cc1e82a1c5b
Season_07	hak5--0703--ultrasandboxes--hd720p30.h264.mp4	hak5--0703--ultrasandboxes--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0703/hak5--0703--ultrasandboxes--hd720p30.h264.mp4	51081c101c9082de99c857aeea95501d	c14749bfa17027323ae35c523402367610fd3817d4d4899d5dc0289cc07862f2
Season_07	hak5--0704--tweetmypc--hd720p30.h264.mp4	hak5--0704--tweetmypc--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0704/hak5--0704--tweetmypc--hd720p30.h264.mp4	ecfb325de8bf1eadb4cfe04f242b8a10	591355f7af35565b19711a81985e35f376eae6d60ecd07948f06df982df49675
Season_07	hak5--0705--airportchallenge--hd720p30.h264.mp4	hak5--0705--airportchallenge--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0705/hak5--0705--airportchallenge--hd720p30.h264.mp4	388286d25b84e63a6f05ae14c2205868	4c4dcb6247ec5d30020dcb2a7d2dcba22ecaf922f5265bf41d290254dc2bbf64
Season_07	hak5--0706--deauth--hd720p30.h264.mp4	hak5--0706--deauth--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0706/hak5--0706--deauth--hd720p30.h264.mp4	1b6ab43a47aa0b2c592dbccf08203894	3d98b5e478c406f564195e30eaab70d94e5ba6fecaa94b70cd5b2fe891065e68
Season_07	hak5--0707--purepwnage--hd720p30.h264.mp4	hak5--0707--purepwnage--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0707/hak5--0707--purepwnage--hd720p30.h264.mp4	f2a0fc328ee8f51a8552474d5e65ba10	11bb8d2f41ca70267df3556170576438b698157fe2d33f2af60ace6ab08626fc
Season_07	hak5--0708--paxeast2010--hd720p30.h264.mp4	hak5--0708--paxeast2010--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0708/hak5--0708--paxeast2010--hd720p30.h264.mp4	00bb8c34a67009db325284ffdc59bf63	a9b7de48f21db9526054e4ab1c67d85d18a991853e5a51d5408c03c271df2701
Season_07	hak5--0709--usbducky1--hd720p30.h264.mp4	hak5--0709--usbducky1--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0709/hak5--0709--usbducky1--hd720p30.h264.mp4	e3cb20e892b9552d37442d45d0b4ccdf	98f27bc8301136730d74a3a079438ff5ca3ead916311a0f9ea5dc3cb51e84d6c
Season_07	hak5--0710--foldersync--hd720p30.h264.mp4	hak5--0710--foldersync--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0710/hak5--0710--foldersync--hd720p30.h264.mp4	1ee11903b5b3287fd0a6d85a0735f743	de3b0245b74ff6f87a0a96428c2c140b6029ac486408a71c5a67f21b3f13f78e
Season_07	hak5--0711--androidsdk--hd720p30.h264.mp4	hak5--0711--androidsdk--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0711/hak5--0711--androidsdk--hd720p30.h264.mp4	dc609765ba0934ca9152416922b7e0ec	712e44fb747fc06c621b04adaf5b2ea9976a80c423791c313ca268612e527c05
Season_07	hak5--0712--diskcloning--hd720p30.h264.mp4	hak5--0712--diskcloning--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0712/hak5--0712--diskcloning--hd720p30.h264.mp4	c3ba53932f0f407bf143297586f3e9fa	7316e5b4fa2d05bcd23222945cc8b57fbb3ad25ff3ba344802e4e34b5e8e07ae
Season_07	hak5--0713--android--hd720p30.h264.mp4	hak5--0713--android--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0713/hak5--0713--android--hd720p30.h264.mp4	ea0849bd044d6104fa16eaa958d227bb	e20dca84d91a896d302015bd1e5cc34e9c4079d3a83729d63b7d8dd1dd4930ec
Season_07	hak5--0714--pronobozo--hd720p30.h264.mp4	hak5--0714--pronobozo--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0714/hak5--0714--pronobozo--hd720p30.h264.mp4	0438543fd2dc0789ffc6ca31d4643c47	2d1575a03b7b34be1e71f6baef9f6a38b29ca4d3193357364c6a12976aed2315
Season_07	hak5--0715--thelatehakshow--hd720p30.h264.mp4	hak5--0715--thelatehakshow--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0715/hak5--0715--thelatehakshow--hd720p30.h264.mp4	6b2dc8a99cbdf2f4b3510c13a9a8f57d	37d7210303ae469f064eb29c8038bf2cf643b154455e7e0b00ea324b24c0120c
Season_07	hak5--0716--pdfexploits--hd720p30.h264.mp4	hak5--0716--pdfexploits--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0716/hak5--0716--pdfexploits--hd720p30.h264.mp4	433bda5e282d66ce16a190fad90a8897	eb9bf7b4382da00b215b655e775b2b23c685623ac081b9e8064b5eb05958096e
Season_07	hak5--0717--homevmserver--hd720p30.h264.mp4	hak5--0717--homevmserver--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0717/hak5--0717--homevmserver--hd720p30.h264.mp4	67fe062b226cdc3a8c01eace9a62a07a	17d2e024ea356ea40c4ca5bc0c4e5868bc57f674135d50906229d4db9c7885a7
Season_07	hak5--0718--building-a-high-performance-home-router--hd720p30.h264.mp4	hak5--0718--building-a-high-performance-home-router--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0718/hak5--0718--building-a-high-performance-home-router--hd720p30.h264.mp4	5fdc4c26f0c0eb270a9fba3c3007a9e5	25b0413afc76a8827884f1ecc85e13ad66378ceb47844796ea765eb6280809b6
Season_07	hak5--0719--e3-2010--hd720p30.h264.mp4	hak5--0719--e3-2010--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0719/hak5--0719--e3-2010--hd720p30.h264.mp4	27ec357975bd0246dedb692f54a23a64	c84b580b8de160f8cc57af15f69177a327ca11b8782053264d414bcc20dc0fdd
Season_07	hak5--0720--untangled--hd720p30.h264.mp4	hak5--0720--untangled--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0720/hak5--0720--untangled--hd720p30.h264.mp4	cbae5128054b587bc6d8137ee8f53f65	84e41f9f2707c3dbd035179e8cc56f8e6e2124c9fb391d3692c0a2cc324292f9
Season_07	hak5--0721--watercooling--hd720p30.h264.mp4	hak5--0721--watercooling--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0721/hak5--0721--watercooling--hd720p30.h264.mp4	7fd7b1e6d4ce8cb8ef7683ac4428d514	254e6bf926581523664873a37c00a820405e3e1a8c9ef346843b6a8f32335ae6
Season_07	hak5--0722--lessonslearned--hd720p30.h264.mp4	hak5--0722--lessonslearned--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0722/hak5--0722--lessonslearned--hd720p30.h264.mp4	0262f79991a5a059fcd442225e9761fa	a1871a91c752cb39b2b286980f97752c103ea268aaf8e4cdd0775ef43b3d7e85
Season_07	hak5--0723--rkiver--hd720p30.h264.mp4	hak5--0723--rkiver--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0723/hak5--0723--rkiver--hd720p30.h264.mp4	b0cd3b552b87b90a1d72d19692afaa22	1f578415ad6f14ff78769a7e804fedbfc52ddc04dcee89f503cbf8b865011fa1
Season_07	hak5--0724--the-sound-of-wifi--hd720p30.h264.mp4	hak5--0724--the-sound-of-wifi--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0724/hak5--0724--the-sound-of-wifi--hd720p30.h264.mp4	654b76cf98ee3b21c5727c383dfe7eea	fe26a1534276461497130f2723cd2cad6ccb95a4a62c996af920f727ad9b6572
Season_07	hak5--0725--defcon18--hd720p30.h264.mp4	hak5--0725--defcon18--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0725/hak5--0725--defcon18--hd720p30.h264.mp4	2a801ffc593a582fa0aded4e3c6d6090	2dcc55fc9e7bc091e74dad988c1f628a8cfa1988ce6d25706729005883c70417
Season_07	hak5--0726--phpvirtualbox-edna-python-untangle-bandwidth-omg--hd720p30.h264.mp4	hak5--0726--phpvirtualbox-edna-python-untangle-bandwidth-omg--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0726/hak5--0726--phpvirtualbox-edna-python-untangle-bandwidth-omg--hd720p30.h264.mp4	b5c3b40cc6230ac8533d056eac77663c	2989d95b198ef14e1dfa66d5fb372bac1bda4a558dc5a35680584c36d75ef801
Season_08	hak5--0801--android-inventor-boxee-ubuntu--hd.h264.mp4	hak5--0801--android-inventor-boxee-ubuntu--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0801/hak5--0801--android-inventor-boxee-ubuntu--hd.h264.mp4	f2d791b4d59d587f7d4515a415285208	1235c2d2cd1dd26c783f718c2e3fee167baeeae3514e43bd5342edd7fd067424
Season_08	hak5--0802--android-boxee-sdexplorer--hd720p30.h264.mp4	hak5--0802--android-boxee-sdexplorer--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0802/hak5--0802--android-boxee-sdexplorer--hd720p30.h264.mp4	a8613b69378e5fba3fa21f03981eaf95	095eef53617375691bbb5466df4317883fd91cf4de9dd45ef801f511ca98e265
Season_08	hak5--0803--ampache-boxee-virtualbox--hd720p30.h264.mp4	hak5--0803--ampache-boxee-virtualbox--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0803/hak5--0803--ampache-boxee-virtualbox--hd720p30.h264.mp4	b6b984cdbeb56ab0c109fdcd7b210d83	b491cb9651403ec8454675d83d77d3357f81fa7e22745b4541c47552144417c5
Season_08	hak5--0804--linux-screencasting-boxee-python-qnext--hd.h264.mp4	hak5--0804--linux-screencasting-boxee-python-qnext--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0804/hak5--0804--linux-screencasting-boxee-python-qnext--hd.h264.mp4	ab2870464331c245a5c7e6af413ff15f	a60a5b447ac1304a27f84db3bcda3b80eb670875eaf9f49863a56ac73392d0e8
Season_08	hak5--0805--internet-enabled-garage-door-opener--hd.h264.mp4	hak5--0805--internet-enabled-garage-door-opener--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0805/hak5--0805--internet-enabled-garage-door-opener--hd.h264.mp4	78704888d6edb4dd736e67a8d435dbea	75139f06387675d03a2ad86fe7c69790b21d0c6d81562136a5515f702970f3bb
Season_08	hak5--0806--magic-lantern-katana-android-garage--hd.h264.mp4	hak5--0806--magic-lantern-katana-android-garage--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0806/hak5--0806--magic-lantern-katana-android-garage--hd.h264.mp4	48325ae27ecbb6760f09ffc27446500a	c21864e68c8cd09b21eae4b330778f247f08a91faa9812c69a9282d019f87b13
Season_08	hak5--0807--x11-over-ssh-rescu-multi-cam-gunnar-rrs5204q6n--hd.h264.mp4	hak5--0807--x11-over-ssh-rescu-multi-cam-gunnar-rrs5204q6n--hd.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0807/hak5--0807--x11-over-ssh-rescu-multi-cam-gunnar-rrs5204q6n--hd.h264.mp4	aeb8eb7069706809bafd5cb24c14552b	ebb97797e7dc679c4475ead88c752efad897b4b43a6557a1268bfa579f03f9a6
Season_08	hak5--0808--dns-stoned-sms-penguin--hd720p30.h264.mp4	hak5--0808--dns-stoned-sms-penguin--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0808/hak5--0808--dns-stoned-sms-penguin--hd720p30.h264.mp4	bf4c884ffc5089d2bdd78d608d7f3114	2a023f96f059453591a5b0ee9a3b5a2c50216b4fff26acd915b58ea090dbad2b
Season_08	hak5--0809--dns-brute-force-part-2--hd720p30.h264.mp4	hak5--0809--dns-brute-force-part-2--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0809/hak5--0809--dns-brute-force-part-2--hd720p30.h264.mp4	9a014de0914c89b812c80463ca2073bb	37d992ce1e7059c5f7252e5fd4f12c582d106f222da10abb6769de24803fc5a6
Season_08	hak5--0810--ipv6-mubix-metasploit--hd720p30.h264.mp4	hak5--0810--ipv6-mubix-metasploit--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0810/hak5--0810--ipv6-mubix-metasploit--hd720p30.h264.mp4	23978b080c0f8f46c84fa577cd4b4dfa	7e8822313f55a4e780985862ac6d1671c81b242718b64c187ab2c540d4a19363
Season_08	hak5--0811--toorcon-2010-part1--hd720p30.h264.mp4	hak5--0811--toorcon-2010-part1--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0811/hak5--0811--toorcon-2010-part1--hd720p30.h264.mp4	da1b78575d4a8a382448d066441480fc	520743f6926099378ca9f2ab8b689026f303ce88e128b62fa331f480f5b330d6
Season_08	hak5--0812--ipv6_with_joe_klein--hd720p30.h264.mp4	hak5--0812--ipv6_with_joe_klein--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0812/hak5--0812--ipv6_with_joe_klein--hd720p30.h264.mp4	d6277bbc84ed206820a7b9f71c4f9440	f4f1e26171371a00ac7ccd53941231413474fb2850b1be82613217357fe85017
Season_08	hak5--0813--wochentliche-dosis-von-technolust--hd720p30.h264.mp4	hak5--0813--wochentliche-dosis-von-technolust--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0813/hak5--0813--wochentliche-dosis-von-technolust--hd720p30.h264.mp4	e502e9374a65ff81b4f4001c93d499d7	05c42dc4efade4f8118c9ba5468c56613b0f86e8c016f13f3c4fdf6f47c9b8f0
Season_08	hak5--0814--aperitif--hd720p30.h264.mp4	hak5--0814--aperitif--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0814/hak5--0814--aperitif--hd720p30.h264.mp4	1d7d88aeea953cdd9b1e7a170de9aa4a	c19eebf85ae805cc38eed88cbb5fa02d5e7d3b57439fe7ac21b96c4ac3927d14
Season_08	hak5--0815--pulse-code-modulation--hd720p30.h264.mp4	hak5--0815--pulse-code-modulation--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0815/hak5--0815--pulse-code-modulation--hd720p30.h264.mp4	d5fc93f0b5b6a09683566e9b97ba6ba1	c25167f53f2474b3055e4a7ff0e0bcfc72e7be7cc3f09c6ea6e2edcb1734cb7f
Season_08	hak5--0816--time-division-multiplexing--hd720p30.h264.mp4	hak5--0816--time-division-multiplexing--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0816/hak5--0816--time-division-multiplexing--hd720p30.h264.mp4	915dd8ee63e8146bf4cc215ebd1f2aac	933e7c92ec9d2fb3e708b311786872d2ae2c735b1e12eebeb61a0b9c51ec6328
Season_08	hak5--0817--nyquist-symbian-ds--hd720p30.h264.mp4	hak5--0817--nyquist-symbian-ds--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/0817/hak5--0817--nyquist-symbian-ds--hd720p30.h264.mp4	f92af5d710b0967ee547d4e59c70f0ab	0041e42a954bc456a5eced38399196cf055959eb714b141ef7a0df7d48aaf461
