Season (Which subfolder to put file in, . for show's root folder, .. for downloads folder root)	Filename (Revision3 messed up some filenames, this column is used to fix that)	Download Name (Filename that the downloader spit out, useful when downloading from youtube)	Download Link	MD5	SHA256
.	hak5--haktip--0038--windowslaunchers--hd720p30.h264.mp4	hak5--haktip--0038--windowslaunchers--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0038/hak5--haktip--0038--windowslaunchers--hd720p30.h264.mp4	8f0485ca896a7b3d195e60710169ad1f	6296b445603b8b815028c2bedcb9b1dfc5c8283e230e217e81b6a675722c6f64
.	hak5--haktip--0039--passwordvariables--hd720p30.h264.mp4	hak5--haktip--0039--passwordvariables--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0039/hak5--haktip--0039--passwordvariables--hd720p30.h264.mp4	c54c51d025391832cd5bde57cabc92fc	35fbff06275c2cf148bbf07f4fee70d0e4a09b30a4d8f8aa4d9098443eabb632
.	hak5--haktip--0040--file-recover-delete--hd720p30.h264.mp4	hak5--haktip--0040--file-recover-delete--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0040/hak5--haktip--0040--file-recover-delete--hd720p30.h264.mp4	12470c23b5550164641a79e4a832d412	47296ec2cfe988c0f0a38b0a2aa1225396dfb138804c7a62e36da4c1360be880
.	hak5--haktip--0041--fixinghistory--hd720p30.h264.mp4	hak5--haktip--0041--fixinghistory--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0041/hak5--haktip--0041--fixinghistory--hd720p30.h264.mp4	ae53a43b6456299904b170a07a1e790d	4194a12d2ed0943b29efe8319c56fd89caa95d8190e75e6b5cb15a413ee7bf45
.	hak5--haktip--0042--graphicstools--hd720p30.h264.mp4	hak5--haktip--0042--graphicstools--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0042/hak5--haktip--0042--graphicstools--hd720p30.h264.mp4	ccd0d55e729ae32ff028149aa75b4dff	d9a670d504c966fc41f5763e78a64637489281ff33c80d8cd666a86b42503113
.	hak5--haktip--0043--wannabuyacow--hd720p30.h264.mp4	hak5--haktip--0043--wannabuyacow--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0043/hak5--haktip--0043--wannabuyacow--hd720p30.h264.mp4	49e8f1695f3bf9e1b766dfae732812cd	cfdca770d290b970fdfecfdd1e7336549c702ad6ad748a6c74f1caebac525bac
.	hak5--haktip--0044--chartsandgraphs--hd720p30.h264.mp4	hak5--haktip--0044--chartsandgraphs--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0044/hak5--haktip--0044--chartsandgraphs--hd720p30.h264.mp4	82d6ad23c0ee41f36a563f9982fa57f2	c3e6ce60a6d135f5130add02acdd77136f4960e6e9c84624a0450874c657b040
.	hak5--haktip--0045--inyoureyes--hd720p30.h264.mp4	hak5--haktip--0045--inyoureyes--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0045/hak5--haktip--0045--inyoureyes--hd720p30.h264.mp4	6c94382e6c3f1d31fdc9d9d09c419e52	917f92bc7694132d711d61c70fe098509b9ebf8ca5bd24d296b29420d57df119
.	hak5--haktip--0046--firewatersteam--hd720p30.h264.mp4	hak5--haktip--0046--firewatersteam--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0046/hak5--haktip--0046--firewatersteam--hd720p30.h264.mp4	4822beb20760ffa412ca1b413df1e78b	1b75b77d6451fc7d40c8ea2730b528e7682a984a8602077cc06a2924802688e7
.	hak5--haktip--0047--bashpresents--hd720p30.h264.mp4	hak5--haktip--0047--bashpresents--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0047/hak5--haktip--0047--bashpresents--hd720p30.h264.mp4	1b0ac0c4abfaa17a41fe97b1e924ef19	637242d67c5e8596ca1c37b8302e17b2da1f17de05104e8136037ea66e7b618d
.	hak5--haktip--0048--psr--hd720p30.h264.mp4	hak5--haktip--0048--psr--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0048/hak5--haktip--0048--psr--hd720p30.h264.mp4	ef10e0b0f3f9857fdd9726614cea082a	c44122ed866e27d26379c55df639d768afd30fca8db519c33ac557d5de7f0a1d
.	hak5--haktip--0049--tupaclives--hd720p30.h264.mp4	hak5--haktip--0049--tupaclives--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0049/hak5--haktip--0049--tupaclives--hd720p30.h264.mp4	ee8998d8d3f95d4cfded9d9e4cf143a4	6ecdd63cd536f383c5a74ab0d7db366d00cb3536dd60d06cd775fb671c8d044b
.	hak5--haktip--0050--autoupdateapps--hd720p30.h264.mp4	hak5--haktip--0050--autoupdateapps--hd720p30.h264.mp4	http://videos.revision3.com/revision3/web/hak5/haktip/0050/hak5--haktip--0050--autoupdateapps--hd720p30.h264.mp4	bec6c7851e1c029870ed2af951226c54	ad568ae4df17c706779bd04218119206b6aa97cf89fd7a7ed8dcd0a9adea1348
